Date,Rainfall,Uncertainty,State,Country
10/1/1971,25.176,0.32,Goa,India
11/1/1971,24.917,0.564,Goa,India
12/1/1971,24.16,0.364,Goa,India
1/1/1972,23.966,0.442,Goa,India
2/1/1972,24.491,0.303,Goa,India
3/1/1972,27.501,0.242,Goa,India
4/1/1972,28.765,0.379,Goa,India
5/1/1972,28.501,0.245,Goa,India
6/1/1972,27.552,0.464,Goa,India
7/1/1972,25.413,0.367,Goa,India
8/1/1972,25.432,0.289,Goa,India
9/1/1972,26.209,0.337,Goa,India
10/1/1972,27.034,0.554,Goa,India
11/1/1972,25.878,0.344,Goa,India
12/1/1972,25.711,0.228,Goa,India
1/1/1973,24.465,0.831,Goa,India
2/1/1973,26.285,0.371,Goa,India
3/1/1973,27.782,0.242,Goa,India
4/1/1973,29.906,0.347,Goa,India
5/1/1973,29.697,0.444,Goa,India
6/1/1973,26.502,0.204,Goa,India
7/1/1973,25.221,0.273,Goa,India
8/1/1973,24.572,0.65,Goa,India
9/1/1973,25.25,0.256,Goa,India
10/1/1973,25.976,0.574,Goa,India
11/1/1973,25.468,0.299,Goa,India
12/1/1973,24.892,0.498,Goa,India
1/1/1974,24.362,0.478,Goa,India
2/1/1974,25.752,0.261,Goa,India
3/1/1974,28.242,0.299,Goa,India
4/1/1974,29.397,0.288,Goa,India
5/1/1974,28.346,0.495,Goa,India
6/1/1974,26.053,0.384,Goa,India
7/1/1974,25.157,0.545,Goa,India
8/1/1974,24.841,0.338,Goa,India
9/1/1974,25.543,0.353,Goa,India
10/1/1974,25.272,0.187,Goa,India
11/1/1974,24.524,0.327,Goa,India
12/1/1974,23.842,0.33,Goa,India
1/1/1975,24.013,0.447,Goa,India
2/1/1975,25.493,0.219,Goa,India
3/1/1975,27.217,0.564,Goa,India
4/1/1975,29.258,0.566,Goa,India
5/1/1975,28.48,0.69,Goa,India
6/1/1975,25.865,0.369,Goa,India
7/1/1975,24.637,0.603,Goa,India
8/1/1975,24.667,0.51,Goa,India
9/1/1975,25.052,0.4,Goa,India
10/1/1975,25.287,0.366,Goa,India
11/1/1975,24.385,0.235,Goa,India
12/1/1975,23.53,0.23,Goa,India
1/1/1976,23.238,0.27,Goa,India
2/1/1976,24.884,0.51,Goa,India
3/1/1976,27.796,0.369,Goa,India
4/1/1976,28.095,0.162,Goa,India
5/1/1976,28.447,0.436,Goa,India
6/1/1976,26.101,0.224,Goa,India
7/1/1976,25.101,0.302,Goa,India
8/1/1976,24.971,0.296,Goa,India
9/1/1976,25.506,0.401,Goa,India
10/1/1976,27.036,0.474,Goa,India
11/1/1976,26.748,0.513,Goa,India
12/1/1976,25.432,0.406,Goa,India
1/1/1977,24.354,0.371,Goa,India
2/1/1977,26.001,0.319,Goa,India
3/1/1977,28.454,0.284,Goa,India
4/1/1977,28.861,0.757,Goa,India
5/1/1977,28.568,0.603,Goa,India
6/1/1977,26.52,0.222,Goa,India
7/1/1977,24.964,0.182,Goa,India
8/1/1977,25.293,0.328,Goa,India
9/1/1977,25.587,0.272,Goa,India
10/1/1977,26.454,0.456,Goa,India
11/1/1977,26.6,0.128,Goa,India
12/1/1977,24.301,0.702,Goa,India
1/1/1978,24.596,0.346,Goa,India
2/1/1978,25.05,0.254,Goa,India
3/1/1978,26.869,0.205,Goa,India
4/1/1978,28.719,0.524,Goa,India
5/1/1978,28.691,0.302,Goa,India
6/1/1978,25.293,0.237,Goa,India
7/1/1978,24.69,0.279,Goa,India
8/1/1978,24.728,0.293,Goa,India
9/1/1978,24.935,0.174,Goa,India
10/1/1978,26.278,0.282,Goa,India
11/1/1978,26.328,0.568,Goa,India
12/1/1978,25.534,0.518,Goa,India
1/1/1979,25.113,0.401,Goa,India
2/1/1979,24.976,0.593,Goa,India
3/1/1979,27.525,0.219,Goa,India
4/1/1979,29.069,0.557,Goa,India
5/1/1979,28.914,0.308,Goa,India
6/1/1979,27.005,0.463,Goa,India
7/1/1979,25.415,0.452,Goa,India
8/1/1979,24.907,0.446,Goa,India
9/1/1979,25.677,0.233,Goa,India
10/1/1979,26.519,0.453,Goa,India
11/1/1979,26.348,0.295,Goa,India
12/1/1979,25.352,0.231,Goa,India
1/1/1980,24.553,0.279,Goa,India
2/1/1980,26.141,0.228,Goa,India
3/1/1980,27.695,0.246,Goa,India
4/1/1980,29.374,0.463,Goa,India
5/1/1980,29.78,0.308,Goa,India
6/1/1980,25.845,0.302,Goa,India
7/1/1980,25.317,0.543,Goa,India
8/1/1980,24.757,0.419,Goa,India
9/1/1980,25.614,0.276,Goa,India
10/1/1980,26.726,0.236,Goa,India
11/1/1980,26.405,0.36,Goa,India
12/1/1980,24.404,0.291,Goa,India
1/1/1981,24.075,0.3,Goa,India
2/1/1981,25.776,0.34,Goa,India
3/1/1981,27.625,0.34,Goa,India
4/1/1981,28.924,0.333,Goa,India
5/1/1981,29.201,0.714,Goa,India
6/1/1981,25.977,0.765,Goa,India
7/1/1981,25.298,0.183,Goa,India
8/1/1981,24.767,0.225,Goa,India
9/1/1981,25.567,0.276,Goa,India
10/1/1981,26.245,0.412,Goa,India
11/1/1981,25.332,0.293,Goa,India
12/1/1981,24.832,0.345,Goa,India
1/1/1982,24.501,0.16,Goa,India
2/1/1982,25.86,0.27,Goa,India
3/1/1982,27.329,0.627,Goa,India
4/1/1982,28.531,0.277,Goa,India
5/1/1982,29.096,0.384,Goa,India
6/1/1982,26.719,0.533,Goa,India
7/1/1982,25.437,0.167,Goa,India
8/1/1982,25.028,0.303,Goa,India
9/1/1982,25.378,0.248,Goa,India
10/1/1982,26.871,0.165,Goa,India
11/1/1982,25.853,0.434,Goa,India
12/1/1982,25.147,0.335,Goa,India
1/1/1983,24.341,0.212,Goa,India
2/1/1983,24.525,0.508,Goa,India
3/1/1983,26.968,0.742,Goa,India
4/1/1983,28.396,0.94,Goa,India
5/1/1983,29.528,0.463,Goa,India
6/1/1983,27.607,0.352,Goa,India
7/1/1983,25.707,0.186,Goa,India
8/1/1983,25.123,0.36,Goa,India
9/1/1983,25.146,0.254,Goa,India
10/1/1983,25.735,0.21,Goa,India
11/1/1983,24.589,0.34,Goa,India
12/1/1983,25.135,0.38,Goa,India
1/1/1984,24.652,0.493,Goa,India
2/1/1984,26.351,0.523,Goa,India
3/1/1984,28.102,0.692,Goa,India
4/1/1984,29.05,0.717,Goa,India
5/1/1984,29.933,0.255,Goa,India
6/1/1984,26.024,0.184,Goa,India
7/1/1984,24.9,0.304,Goa,India
8/1/1984,24.831,0.465,Goa,India
9/1/1984,25.201,0.213,Goa,India
10/1/1984,25.672,0.224,Goa,India
11/1/1984,25.507,0.531,Goa,India
12/1/1984,25.128,0.264,Goa,India
1/1/1985,25.293,0.596,Goa,India
2/1/1985,25.686,0.259,Goa,India
3/1/1985,28.467,0.365,Goa,India
4/1/1985,28.946,0.251,Goa,India
5/1/1985,29.165,0.169,Goa,India
6/1/1985,25.539,0.549,Goa,India
7/1/1985,24.962,0.208,Goa,India
8/1/1985,24.825,0.195,Goa,India
9/1/1985,25.746,0.205,Goa,India
10/1/1985,25.277,0.213,Goa,India
11/1/1985,25.506,0.267,Goa,India
12/1/1985,25.602,0.437,Goa,India
1/1/1986,24.439,0.5,Goa,India
2/1/1986,25.117,0.359,Goa,India
3/1/1986,28.201,0.628,Goa,India
4/1/1986,29.478,0.476,Goa,India
5/1/1986,29.431,0.537,Goa,India
6/1/1986,26.643,0.353,Goa,India
7/1/1986,25.585,0.397,Goa,India
8/1/1986,24.784,0.257,Goa,India
9/1/1986,25.977,0.254,Goa,India
10/1/1986,26.814,0.206,Goa,India
11/1/1986,26.175,0.313,Goa,India
12/1/1986,25.127,0.118,Goa,India
1/1/1987,24.984,0.743,Goa,India
2/1/1987,25.482,0.628,Goa,India
3/1/1987,27.327,0.545,Goa,India
4/1/1987,29.395,0.288,Goa,India
5/1/1987,29.385,0.339,Goa,India
6/1/1987,26.651,0.229,Goa,India
7/1/1987,26.042,0.327,Goa,India
8/1/1987,25.795,0.737,Goa,India
9/1/1987,26.591,0.285,Goa,India
10/1/1987,26.432,0.229,Goa,India
11/1/1987,26.283,0.413,Goa,India
12/1/1987,25.35,0.442,Goa,India
1/1/1988,24.89,0.278,Goa,India
2/1/1988,26.309,0.183,Goa,India
3/1/1988,27.708,0.642,Goa,India
4/1/1988,29.095,0.397,Goa,India
5/1/1988,29.827,0.308,Goa,India
6/1/1988,26.603,0.264,Goa,India
7/1/1988,25.184,0.251,Goa,India
8/1/1988,25.169,0.295,Goa,India
9/1/1988,25.491,0.21,Goa,India
10/1/1988,26.078,0.298,Goa,India
11/1/1988,25.534,0.315,Goa,India
12/1/1988,24.773,0.576,Goa,India
1/1/1989,24.657,0.305,Goa,India
2/1/1989,25.718,0.422,Goa,India
3/1/1989,27.093,0.638,Goa,India
4/1/1989,28.852,0.356,Goa,India
5/1/1989,29.13,0.31,Goa,India
6/1/1989,25.735,0.39,Goa,India
7/1/1989,25.236,0.605,Goa,India
8/1/1989,24.622,0.408,Goa,India
9/1/1989,24.983,0.686,Goa,India
10/1/1989,26.123,0.223,Goa,India
11/1/1989,26.24,0.642,Goa,India
12/1/1989,24.969,0.529,Goa,India
1/1/1990,24.975,0.431,Goa,India
2/1/1990,25.559,0.314,Goa,India
3/1/1990,26.788,0.65,Goa,India
4/1/1990,28.88,0.777,Goa,India
5/1/1990,28.343,0.88,Goa,India
6/1/1990,26.017,0.423,Goa,India
7/1/1990,24.892,0.528,Goa,India
8/1/1990,24.569,0.538,Goa,India
9/1/1990,25.248,0.356,Goa,India
10/1/1990,26.058,0.572,Goa,India
11/1/1990,25.804,0.463,Goa,India
12/1/1990,25.344,0.33,Goa,India
1/1/1991,24.802,0.605,Goa,India
2/1/1991,25.682,0.126,Goa,India
3/1/1991,27.759,0.389,Goa,India
4/1/1991,29.013,0.346,Goa,India
5/1/1991,29.526,0.152,Goa,India
6/1/1991,26.608,0.336,Goa,India
7/1/1991,24.781,0.321,Goa,India
8/1/1991,24.836,0.366,Goa,India
9/1/1991,25.889,0.213,Goa,India
10/1/1991,26.301,0.347,Goa,India
11/1/1991,26.143,0.442,Goa,India
12/1/1991,24.312,0.15,Goa,India
1/1/1992,23.881,0.336,Goa,India
2/1/1992,24.775,0.39,Goa,India
3/1/1992,27.556,0.415,Goa,India
4/1/1992,28.792,0.776,Goa,India
5/1/1992,28.783,0.683,Goa,India
6/1/1992,26.78,0.52,Goa,India
7/1/1992,25.456,0.243,Goa,India
8/1/1992,24.864,0.21,Goa,India
9/1/1992,25.697,0.359,Goa,India
10/1/1992,25.85,0.397,Goa,India
11/1/1992,26.092,0.579,Goa,India
12/1/1992,24.211,0.514,Goa,India
1/1/1993,24.426,0.272,Goa,India
2/1/1993,25.163,0.513,Goa,India
3/1/1993,27.017,0.449,Goa,India
4/1/1993,28.746,0.554,Goa,India
5/1/1993,29.444,0.552,Goa,India
6/1/1993,26.979,0.222,Goa,India
7/1/1993,25.19,0.381,Goa,India
8/1/1993,25.35,0.21,Goa,India
9/1/1993,25.124,0.197,Goa,India
10/1/1993,26.036,0.457,Goa,India
11/1/1993,26.263,0.299,Goa,India
12/1/1993,24.621,0.745,Goa,India
1/1/1994,24.933,0.34,Goa,India
2/1/1994,25.199,0.278,Goa,India
3/1/1994,28.283,0.244,Goa,India
4/1/1994,28.467,0.325,Goa,India
5/1/1994,29.496,0.281,Goa,India
6/1/1994,25.894,0.249,Goa,India
7/1/1994,24.959,0.296,Goa,India
8/1/1994,25.173,0.316,Goa,India
9/1/1994,25.324,0.449,Goa,India
10/1/1994,25.982,0.208,Goa,India
11/1/1994,25.711,0.737,Goa,India
12/1/1994,24.002,0.53,Goa,India
1/1/1995,23.636,0.367,Goa,India
2/1/1995,25.66,0.272,Goa,India
3/1/1995,27.466,0.265,Goa,India
4/1/1995,29.151,0.318,Goa,India
5/1/1995,28.896,0.169,Goa,India
6/1/1995,27.407,0.326,Goa,India
7/1/1995,25.267,0.651,Goa,India
8/1/1995,25.756,0.276,Goa,India
9/1/1995,26.099,0.727,Goa,India
10/1/1995,26.156,0.288,Goa,India
11/1/1995,25.626,0.716,Goa,India
12/1/1995,25.053,0.353,Goa,India
1/1/1996,25.056,0.463,Goa,India
2/1/1996,26.085,0.308,Goa,India
3/1/1996,28.431,0.207,Goa,India
4/1/1996,28.958,0.296,Goa,India
5/1/1996,29.511,0.538,Goa,India
6/1/1996,26.708,0.469,Goa,India
7/1/1996,25.339,0.23,Goa,India
8/1/1996,25.078,0.27,Goa,India
9/1/1996,25.633,0.31,Goa,India
10/1/1996,25.44,0.286,Goa,India
11/1/1996,25.802,0.322,Goa,India
12/1/1996,24.603,0.427,Goa,India
1/1/1997,24.085,0.328,Goa,India
2/1/1997,24.509,0.349,Goa,India
3/1/1997,27.757,0.407,Goa,India
4/1/1997,28.179,0.194,Goa,India
5/1/1997,29.305,0.324,Goa,India
6/1/1997,26.818,0.216,Goa,India
7/1/1997,25.841,0.419,Goa,India
8/1/1997,25.249,0.313,Goa,India
9/1/1997,26.334,0.368,Goa,India
10/1/1997,27.138,0.388,Goa,India
11/1/1997,26.975,0.334,Goa,India
12/1/1997,25.753,0.298,Goa,India
1/1/1998,25.302,0.274,Goa,India
2/1/1998,25.619,0.593,Goa,India
3/1/1998,27.71,0.403,Goa,India
4/1/1998,29.995,0.551,Goa,India
5/1/1998,30.387,0.289,Goa,India
6/1/1998,27.33,0.443,Goa,India
7/1/1998,25.925,0.207,Goa,India
8/1/1998,25.991,0.234,Goa,India
9/1/1998,25.543,0.252,Goa,India
10/1/1998,25.815,0.259,Goa,India
11/1/1998,25.799,0.342,Goa,India
12/1/1998,24.676,0.488,Goa,India
1/1/1999,23.972,0.525,Goa,India
2/1/1999,26.562,0.257,Goa,India
3/1/1999,28.214,0.317,Goa,India
4/1/1999,28.936,0.367,Goa,India
5/1/1999,27.803,0.354,Goa,India
6/1/1999,25.744,0.49,Goa,India
7/1/1999,25.025,0.353,Goa,India
8/1/1999,25.488,0.3,Goa,India
9/1/1999,25.705,0.279,Goa,India
10/1/1999,26.293,0.39,Goa,India
11/1/1999,25.994,0.38,Goa,India
12/1/1999,24.836,0.476,Goa,India
1/1/2000,25.379,0.266,Goa,India
2/1/2000,24.95,0.393,Goa,India
3/1/2000,27.091,0.329,Goa,India
4/1/2000,29.285,0.231,Goa,India
5/1/2000,28.148,0.358,Goa,India
6/1/2000,26,0.463,Goa,India
7/1/2000,24.847,0.342,Goa,India
8/1/2000,25.072,0.428,Goa,India
9/1/2000,26.089,0.364,Goa,India
10/1/2000,26.256,0.239,Goa,India
11/1/2000,26.172,0.479,Goa,India
12/1/2000,24.46,0.295,Goa,India
1/1/2001,24.928,0.215,Goa,India
2/1/2001,25.937,0.474,Goa,India
3/1/2001,27.175,0.424,Goa,India
4/1/2001,29.005,0.311,Goa,India
5/1/2001,29.06,0.233,Goa,India
6/1/2001,26.576,0.327,Goa,India
7/1/2001,25.317,0.352,Goa,India
8/1/2001,25.102,0.178,Goa,India
9/1/2001,26.114,0.322,Goa,India
10/1/2001,25.992,0.194,Goa,India
11/1/2001,26.66,0.248,Goa,India
12/1/2001,25.253,0.419,Goa,India
1/1/2002,24.436,0.431,Goa,India
2/1/2002,26.39,0.433,Goa,India
3/1/2002,28.322,0.223,Goa,India
4/1/2002,29.635,0.148,Goa,India
5/1/2002,29.74,0.296,Goa,India
6/1/2002,26.576,0.303,Goa,India
7/1/2002,26.249,0.251,Goa,India
8/1/2002,25.118,0.24,Goa,India
9/1/2002,26.004,0.334,Goa,India
10/1/2002,26.751,0.439,Goa,India
11/1/2002,26.394,0.313,Goa,India
12/1/2002,25.127,0.267,Goa,India
1/1/2003,25.368,0.358,Goa,India
2/1/2003,26.642,0.501,Goa,India
3/1/2003,28.28,0.316,Goa,India
4/1/2003,29.29,0.304,Goa,India
5/1/2003,29.81,0.291,Goa,India
6/1/2003,27.401,0.568,Goa,India
7/1/2003,25.723,0.491,Goa,India
8/1/2003,25.807,0.319,Goa,India
9/1/2003,25.745,0.36,Goa,India
10/1/2003,26.55,0.357,Goa,India
11/1/2003,26.84,0.235,Goa,India
12/1/2003,24.867,0.205,Goa,India
1/1/2004,24.555,0.296,Goa,India
2/1/2004,26.014,0.12,Goa,India
3/1/2004,28.692,0.301,Goa,India
4/1/2004,29.1,0.319,Goa,India
5/1/2004,28.205,0.266,Goa,India
6/1/2004,26.177,0.348,Goa,India
7/1/2004,25.446,0.212,Goa,India
8/1/2004,25.043,0.458,Goa,India
9/1/2004,25.526,0.213,Goa,India
10/1/2004,25.909,0.43,Goa,India
11/1/2004,26.44,0.168,Goa,India
12/1/2004,24.713,0.226,Goa,India
1/1/2005,24.818,0.611,Goa,India
2/1/2005,25.856,0.551,Goa,India
3/1/2005,27.367,0.48,Goa,India
4/1/2005,28.826,0.15,Goa,India
5/1/2005,29.464,0.285,Goa,India
6/1/2005,26.99,0.191,Goa,India
7/1/2005,25.398,0.272,Goa,India
8/1/2005,25.225,0.293,Goa,India
9/1/2005,25.234,0.114,Goa,India
10/1/2005,25.828,0.261,Goa,India
11/1/2005,25.404,0.456,Goa,India
12/1/2005,24.6,0.244,Goa,India
1/1/2006,25.114,0.665,Goa,India
2/1/2006,25.98,0.489,Goa,India
3/1/2006,27.298,0.482,Goa,India
4/1/2006,28.703,0.414,Goa,India
5/1/2006,28.757,0.348,Goa,India
6/1/2006,26.381,0.239,Goa,India
7/1/2006,25.721,0.709,Goa,India
8/1/2006,25.186,0.483,Goa,India
9/1/2006,25.779,0.207,Goa,India
